"year_loc","layer","KL","LL"
"2019-NEH2L",5,0.0269597378470333,0.232042315
"2019-NEH2L",6,0.0220727664702865,0.232042315
"2019-NEH2L",7,0.0180716527147321,0.1874080945
"2019-NEH2L",8,0.0147958178364964,0.1874080945
"2019-NEH2L",9,0.0121137910796793,0.1705866592
"2019-NEH2L",10,0.00991793329329519,0.1705866592
"2019-NYH1",1,0.06,0.118096978
"2019-NYH1",2,0.0491238451846789,0.118096978
"2019-NYH1",3,0.0402192027621384,0.135076081
"2019-NYH1",4,0.0329286981656416,0.104023108
"2019-NYH1",5,0.0269597378470333,0.104023108
"2019-NYH1",6,0.0220727664702865,0.104023108
"2019-NYH1",7,0.0180716527147321,0.103964626
"2019-NYH1",8,0.0147958178364964,0.103964626
"2019-NYH1",9,0.0121137910796793,0.103964626
"2019-NYH1",10,0.00991793329329519,0.103964626
"2019-NYH2",1,0.06,0.117874222
"2019-NYH2",2,0.0491238451846789,0.117874222
"2019-NYH2",3,0.0402192027621384,0.133849669
"2019-NYH2",4,0.0329286981656416,0.133849669
"2019-NYH2",5,0.0269597378470333,0.133849669
"2019-NYH2",6,0.0220727664702865,0.133849669
"2019-NYH2",7,0.0180716527147321,0.133849669
"2019-NYH2",8,0.0147958178364964,0.103964626
"2019-NYH2",9,0.0121137910796793,0.103964626
"2019-NYH2",10,0.00991793329329519,0.103964626
"2019-NYH3",1,0.06,0.117874222
"2019-NYH3",2,0.0491238451846789,0.117874222
"2019-NYH3",3,0.0402192027621384,0.133849669
"2019-NYH3",4,0.0329286981656416,0.133849669
"2019-NYH3",5,0.0269597378470333,0.133849669
"2019-NYH3",6,0.0220727664702865,0.133849669
"2019-NYH3",7,0.0180716527147321,0.133849669
"2019-NYH3",8,0.0147958178364964,0.103964626
"2019-NYH3",9,0.0121137910796793,0.103964626
"2019-NYH3",10,0.00991793329329519,0.103964626
"2019-OHH1",1,0.06,0.138262894
"2019-OHH1",2,0.0491238451846789,0.138262894
"2019-OHH1",3,0.0402192027621384,0.1866907552
"2019-OHH1",4,0.0329286981656416,0.1866907552
"2019-OHH1",5,0.0269597378470333,0.1866907552
"2019-OHH1",6,0.0220727664702865,0.1866907552
"2019-OHH1",7,0.0180716527147321,0.1569939832
"2019-OHH1",8,0.0147958178364964,0.1569939832
"2019-OHH1",9,0.0121137910796793,0.1569939832
"2019-OHH1",10,0.00991793329329519,0.1569939832
"2019-SCH1",1,0.06,0.05660409892
"2019-SCH1",2,0.0491238451846789,0.05660409892
"2019-SCH1",3,0.0402192027621384,0.05660409892
"2019-SCH1",4,0.0329286981656416,0.32407109272
"2019-SCH1",5,0.0269597378470333,0.32407109272
"2019-SCH1",6,0.0220727664702865,0.32407109272
"2019-SCH1",7,0.0180716527147321,0.32407109272
"2019-SCH1",8,0.0147958178364964,0.20897491318
"2019-SCH1",9,0.0121137910796793,0.20897491318
"2019-SCH1",10,0.00991793329329519,0.20897491318
"2019-TXH1",1,0.06,0.3934129915
"2019-TXH1",2,0.0491238451846789,0.3934129915
"2019-TXH1",3,0.0402192027621384,0.3934129915
"2019-TXH1",4,0.0329286981656416,0.3934129915
"2019-TXH1",5,0.0269597378470333,0.3822053095
"2019-TXH1",6,0.0220727664702865,0.3822053095
"2019-TXH1",7,0.0180716527147321,0.3822053095
"2019-TXH1",8,0.0147958178364964,0.3822053095
"2019-TXH1",9,0.0121137910796793,0.354318601
"2019-TXH1",10,0.00991793329329519,0.354318601
"2019-TXH2",1,0.06,0.3934129915
"2019-TXH2",2,0.0491238451846789,0.3934129915
"2019-TXH2",3,0.0402192027621384,0.3934129915
"2019-TXH2",4,0.0329286981656416,0.3934129915
"2019-TXH2",5,0.0269597378470333,0.3822053095
"2019-TXH2",6,0.0220727664702865,0.3822053095
"2019-TXH2",7,0.0180716527147321,0.3822053095
"2019-TXH2",8,0.0147958178364964,0.3822053095
"2019-TXH2",9,0.0121137910796793,0.354318601
"2019-TXH2",10,0.00991793329329519,0.354318601
"2019-TXH3",1,0.06,0.3934129915
"2019-TXH3",2,0.0491238451846789,0.3934129915
"2019-TXH3",3,0.0402192027621384,0.3934129915
"2019-TXH3",4,0.0329286981656416,0.3934129915
"2019-TXH3",5,0.0269597378470333,0.3822053095
"2019-TXH3",6,0.0220727664702865,0.3822053095
"2019-TXH3",7,0.0180716527147321,0.3822053095
"2019-TXH3",8,0.0147958178364964,0.3822053095
"2019-TXH3",9,0.0121137910796793,0.354318601
"2019-TXH3",10,0.00991793329329519,0.354318601
"2019-WIH1",1,0.06,0.1399648
"2019-WIH1",2,0.0491238451846789,0.1399648
"2019-WIH1",3,0.0402192027621384,0.1399648
"2019-WIH1",4,0.0329286981656416,0.1399648
"2019-WIH1",5,0.0269597378470333,0.187360699
"2019-WIH1",6,0.0220727664702865,0.187360699
"2019-WIH1",7,0.0180716527147321,0.16033988605
"2019-WIH1",8,0.0147958178364964,0.16033988605
"2019-WIH1",9,0.0121137910796793,0.0094954765
"2019-WIH1",10,0.00991793329329519,0.0094954765
"2019-WIH2",1,0.06,0.136681429
"2019-WIH2",2,0.0491238451846789,0.136681429
"2019-WIH2",3,0.0402192027621384,0.14965537
"2019-WIH2",4,0.0329286981656416,0.149620885
"2019-WIH2",5,0.0269597378470333,0.149620885
"2019-WIH2",6,0.0220727664702865,0.149620885
"2019-WIH2",7,0.0180716527147321,0.009320458
"2019-WIH2",8,0.0147958178364964,0.009320458
"2019-WIH2",9,0.0121137910796793,0.009320458
"2019-WIH2",10,0.00991793329329519,0.009320458
"2020-DEH1",1,0.06,0.0311083888
"2020-DEH1",2,0.0491238451846789,0.0311083888
"2020-DEH1",3,0.0402192027621384,0.0449675512
"2020-DEH1",4,0.0329286981656416,0.0697324096
"2020-DEH1",5,0.0269597378470333,0.0697324096
"2020-DEH1",6,0.0220727664702865,0.04495793872
"2020-DEH1",7,0.0180716527147321,0.03072552664
"2020-DEH1",8,0.0147958178364964,0.03072552664
"2020-DEH1",9,0.0121137910796793,0.13614962926
"2020-DEH1",10,0.00991793329329519,0.13614962926
"2020-INH1",1,0.06,0.187653109
"2020-INH1",2,0.0491238451846789,0.187653109
"2020-INH1",3,0.0402192027621384,0.187653109
"2020-INH1",4,0.0329286981656416,0.204249856
"2020-INH1",5,0.0269597378470333,0.204249856
"2020-INH1",6,0.0220727664702865,0.115735354
"2020-INH1",7,0.0180716527147321,0.09162481
"2020-INH1",8,0.0147958178364964,0.09162481
"2020-INH1",9,0.0121137910796793,0.09162481
"2020-INH1",10,0.00991793329329519,0.09162481
"2020-MIH1",1,0.06,0.0975608356
"2020-MIH1",2,0.0491238451846789,0.0975608356
"2020-MIH1",3,0.0402192027621384,0.168651247
"2020-MIH1",4,0.0329286981656416,0.1921834576
"2020-MIH1",5,0.0269597378470333,0.1921834576
"2020-MIH1",6,0.0220727664702865,0.1454686744
"2020-MIH1",7,0.0180716527147321,0.1454686744
"2020-MIH1",8,0.0147958178364964,0.1454686744
"2020-MIH1",9,0.0121137910796793,0.1454562256
"2020-MIH1",10,0.00991793329329519,0.1454562256
"2020-MNH1",1,0.06,0.199025692
"2020-MNH1",2,0.0491238451846789,0.199025692
"2020-MNH1",3,0.0402192027621384,0.19876258
"2020-MNH1",4,0.0329286981656416,0.19876258
"2020-MNH1",5,0.0269597378470333,0.169006129
"2020-MNH1",6,0.0220727664702865,0.169006129
"2020-MNH1",7,0.0180716527147321,0.169006129
"2020-MNH1",8,0.0147958178364964,0.1270833985
"2020-MNH1",9,0.0121137910796793,0.1270833985
"2020-MNH1",10,0.00991793329329519,0.1270833985
"2020-NEH1",1,0.06,0.187157266
"2020-NEH1",2,0.0491238451846789,0.187157266
"2020-NEH1",3,0.0402192027621384,0.187031524
"2020-NEH1",4,0.0329286981656416,0.187031524
"2020-NEH1",5,0.0269597378470333,0.2658867205
"2020-NEH1",6,0.0220727664702865,0.2658867205
"2020-NEH1",7,0.0180716527147321,0.2658867205
"2020-NEH1",8,0.0147958178364964,0.1954426435
"2020-NEH1",9,0.0121137910796793,0.1954426435
"2020-NEH1",10,0.00991793329329519,0.1954426435
"2020-NEH2",1,0.06,0.136254784
"2020-NEH2",2,0.0491238451846789,0.1475229886
"2020-NEH2",3,0.0402192027621384,0.1475229886
"2020-NEH2",4,0.0329286981656416,0.1475229886
"2020-NEH2",5,0.0269597378470333,0.1475229886
"2020-NEH2",6,0.0220727664702865,0.1475229886
"2020-NEH2",7,0.0180716527147321,0.113447032
"2020-NEH2",8,0.0147958178364964,0.113447032
"2020-NEH2",9,0.0121137910796793,0.113447032
"2020-NEH2",10,0.00991793329329519,0.113447032
"2020-NYH1",1,0.06,0.117874222
"2020-NYH1",2,0.0491238451846789,0.117874222
"2020-NYH1",3,0.0402192027621384,0.133849669
"2020-NYH1",4,0.0329286981656416,0.133849669
"2020-NYH1",5,0.0269597378470333,0.133849669
"2020-NYH1",6,0.0220727664702865,0.133849669
"2020-NYH1",7,0.0180716527147321,0.103964626
"2020-NYH1",8,0.0147958178364964,0.103964626
"2020-NYH1",9,0.0121137910796793,0.103964626
"2020-NYH1",10,0.00991793329329519,0.103964626
"2020-NYH2",1,0.06,0.117874222
"2020-NYH2",2,0.0491238451846789,0.117874222
"2020-NYH2",3,0.0402192027621384,0.133849669
"2020-NYH2",4,0.0329286981656416,0.133849669
"2020-NYH2",5,0.0269597378470333,0.133849669
"2020-NYH2",6,0.0220727664702865,0.133849669
"2020-NYH2",7,0.0180716527147321,0.103964626
"2020-NYH2",8,0.0147958178364964,0.103964626
"2020-NYH2",9,0.0121137910796793,0.103964626
"2020-NYH2",10,0.00991793329329519,0.103964626
"2020-NYH3",1,0.06,0.117874222
"2020-NYH3",2,0.0491238451846789,0.117874222
"2020-NYH3",3,0.0402192027621384,0.133849669
"2020-NYH3",4,0.0329286981656416,0.133849669
"2020-NYH3",5,0.0269597378470333,0.133849669
"2020-NYH3",6,0.0220727664702865,0.133849669
"2020-NYH3",7,0.0180716527147321,0.103964626
"2020-NYH3",8,0.0147958178364964,0.103964626
"2020-NYH3",9,0.0121137910796793,0.103964626
"2020-NYH3",10,0.00991793329329519,0.103964626
"2020-OHH1",1,0.06,0.138262894
"2020-OHH1",2,0.0491238451846789,0.138262894
"2020-OHH1",3,0.0402192027621384,0.1866907552
"2020-OHH1",4,0.0329286981656416,0.1866907552
"2020-OHH1",5,0.0269597378470333,0.1866907552
"2020-OHH1",6,0.0220727664702865,0.1866907552
"2020-OHH1",7,0.0180716527147321,0.1569939832
"2020-OHH1",8,0.0147958178364964,0.1569939832
"2020-OHH1",9,0.0121137910796793,0.1569939832
"2020-OHH1",10,0.00991793329329519,0.1569939832
"2020-SCH1",1,0.06,0.05660409892
"2020-SCH1",2,0.0491238451846789,0.05660409892
"2020-SCH1",3,0.0402192027621384,0.05660409892
"2020-SCH1",4,0.0329286981656416,0.32407109272
"2020-SCH1",5,0.0269597378470333,0.32407109272
"2020-SCH1",6,0.0220727664702865,0.32407109272
"2020-SCH1",7,0.0180716527147321,0.32407109272
"2020-SCH1",8,0.0147958178364964,0.20897491318
"2020-SCH1",9,0.0121137910796793,0.20897491318
"2020-SCH1",10,0.00991793329329519,0.20897491318
"2020-TXH1",1,0.06,0.30943273975
"2020-TXH1",2,0.0491238451846789,0.30943273975
"2020-TXH1",3,0.0402192027621384,0.3351425869
"2020-TXH1",4,0.0329286981656416,0.3351425869
"2020-TXH1",5,0.0269597378470333,0.3351425869
"2020-TXH1",6,0.0220727664702865,0.3351425869
"2020-TXH1",7,0.0180716527147321,0.1043999464
"2020-TXH1",8,0.0147958178364964,0.1043999464
"2020-TXH1",9,0.0121137910796793,0.1043999464
"2020-TXH1",10,0.00991793329329519,0.1043999464
"2020-TXH2",1,0.06,0.30943273975
"2020-TXH2",2,0.0491238451846789,0.30943273975
"2020-TXH2",3,0.0402192027621384,0.3351425869
"2020-TXH2",4,0.0329286981656416,0.3351425869
"2020-TXH2",5,0.0269597378470333,0.3351425869
"2020-TXH2",6,0.0220727664702865,0.3351425869
"2020-TXH2",7,0.0180716527147321,0.1043999464
"2020-TXH2",8,0.0147958178364964,0.1043999464
"2020-TXH2",9,0.0121137910796793,0.1043999464
"2020-TXH2",10,0.00991793329329519,0.1043999464
"2020-TXH3",1,0.06,0.30943273975
"2020-TXH3",2,0.0491238451846789,0.30943273975
"2020-TXH3",3,0.0402192027621384,0.3351425869
"2020-TXH3",4,0.0329286981656416,0.3351425869
"2020-TXH3",5,0.0269597378470333,0.3351425869
"2020-TXH3",6,0.0220727664702865,0.3351425869
"2020-TXH3",7,0.0180716527147321,0.1043999464
"2020-TXH3",8,0.0147958178364964,0.1043999464
"2020-TXH3",9,0.0121137910796793,0.1043999464
"2020-TXH3",10,0.00991793329329519,0.1043999464
"2020-WIH1",1,0.06,0.1399648
"2020-WIH1",2,0.0491238451846789,0.1399648
"2020-WIH1",3,0.0402192027621384,0.1399648
"2020-WIH1",4,0.0329286981656416,0.1399648
"2020-WIH1",5,0.0269597378470333,0.187360699
"2020-WIH1",6,0.0220727664702865,0.187360699
"2020-WIH1",7,0.0180716527147321,0.16033988605
"2020-WIH1",8,0.0147958178364964,0.16033988605
"2020-WIH1",9,0.0121137910796793,0.0094954765
"2020-WIH1",10,0.00991793329329519,0.0094954765
"2020-WIH2",1,0.06,0.13974193
"2020-WIH2",2,0.0491238451846789,0.13974193
"2020-WIH2",3,0.0402192027621384,0.13974193
"2020-WIH2",4,0.0329286981656416,0.18167683
"2020-WIH2",5,0.0269597378470333,0.18167683
"2020-WIH2",6,0.0220727664702865,0.138965077
"2020-WIH2",7,0.0180716527147321,0.138965077
"2020-WIH2",8,0.0147958178364964,0.138965077
"2020-WIH2",9,0.0121137910796793,0.0706158355
"2020-WIH2",10,0.00991793329329519,0.0706158355
"2021-DEH1",1,0.06,0.030565327
"2021-DEH1",2,0.0491238451846789,0.030565327
"2021-DEH1",3,0.0402192027621384,0.030565327
"2021-DEH1",4,0.0329286981656416,0.0302690182
"2021-DEH1",5,0.0269597378470333,0.0693338884
"2021-DEH1",6,0.0220727664702865,0.0693338884
"2021-DEH1",7,0.0180716527147321,0.17936434
"2021-DEH1",8,0.0147958178364964,0.17936434
"2021-DEH1",9,0.0121137910796793,0.17936434
"2021-DEH1",10,0.00991793329329519,0.1672427086
"2021-GAH2",1,0.06,0.06236101
"2021-GAH2",2,0.0491238451846789,0.06236101
"2021-GAH2",3,0.0402192027621384,0.06236101
"2021-GAH2",4,0.0329286981656416,0.149416825
"2021-GAH2",5,0.0269597378470333,0.149416825
"2021-GAH2",6,0.0220727664702865,0.149416825
"2021-GAH2",7,0.0180716527147321,0.18059041
"2021-GAH2",8,0.0147958178364964,0.18059041
"2021-GAH2",9,0.0121137910796793,0.18059041
"2021-GAH2",10,0.00991793329329519,0.18059041
"2021-IAH4",1,0.06,0.17586739
"2021-IAH4",2,0.0491238451846789,0.17586739
"2021-IAH4",3,0.0402192027621384,0.1813126
"2021-IAH4",4,0.0329286981656416,0.18105268
"2021-IAH4",5,0.0269597378470333,0.162927022
"2021-IAH4",6,0.0220727664702865,0.162927022
"2021-IAH4",7,0.0180716527147321,0.162927022
"2021-IAH4",8,0.0147958178364964,0.09093796
"2021-IAH4",9,0.0121137910796793,0.09093796
"2021-IAH4",10,0.00991793329329519,0.09093796
"2021-ILH1",1,0.06,0.15978085
"2021-ILH1",2,0.0491238451846789,0.15978085
"2021-ILH1",3,0.0402192027621384,0.187604203
"2021-ILH1",4,0.0329286981656416,0.187604203
"2021-ILH1",5,0.0269597378470333,0.198580636
"2021-ILH1",6,0.0220727664702865,0.180865264
"2021-ILH1",7,0.0180716527147321,0.1691194792
"2021-ILH1",8,0.0147958178364964,0.1691194792
"2021-ILH1",9,0.0121137910796793,0.1691194792
"2021-ILH1",10,0.00991793329329519,0.1691194792
"2021-INH1",1,0.06,0.187653109
"2021-INH1",2,0.0491238451846789,0.187653109
"2021-INH1",3,0.0402192027621384,0.187653109
"2021-INH1",4,0.0329286981656416,0.204249856
"2021-INH1",5,0.0269597378470333,0.204249856
"2021-INH1",6,0.0220727664702865,0.115735354
"2021-INH1",7,0.0180716527147321,0.09162481
"2021-INH1",8,0.0147958178364964,0.09162481
"2021-INH1",9,0.0121137910796793,0.09162481
"2021-INH1",10,0.00991793329329519,0.09162481
"2021-MIH1",1,0.06,0.0975608356
"2021-MIH1",2,0.0491238451846789,0.0975608356
"2021-MIH1",3,0.0402192027621384,0.168651247
"2021-MIH1",4,0.0329286981656416,0.1921834576
"2021-MIH1",5,0.0269597378470333,0.1921834576
"2021-MIH1",6,0.0220727664702865,0.1454686744
"2021-MIH1",7,0.0180716527147321,0.1454686744
"2021-MIH1",8,0.0147958178364964,0.1454686744
"2021-MIH1",9,0.0121137910796793,0.1454562256
"2021-MIH1",10,0.00991793329329519,0.1454562256
"2021-MNH1",1,0.06,0.18140494
"2021-MNH1",2,0.0491238451846789,0.18140494
"2021-MNH1",3,0.0402192027621384,0.18114388
"2021-MNH1",4,0.0329286981656416,0.18114388
"2021-MNH1",5,0.0269597378470333,0.1805429575
"2021-MNH1",6,0.0220727664702865,0.1805429575
"2021-MNH1",7,0.0180716527147321,0.1805429575
"2021-MNH1",8,0.0147958178364964,0.1270833985
"2021-MNH1",9,0.0121137910796793,0.1270833985
"2021-MNH1",10,0.00991793329329519,0.1270833985
"2021-NEH1",1,0.06,0.15390472
"2021-NEH1",2,0.0491238451846789,0.15390472
"2021-NEH1",3,0.0402192027621384,0.15390472
"2021-NEH1",4,0.0329286981656416,0.148326358
"2021-NEH1",5,0.0269597378470333,0.148326358
"2021-NEH1",6,0.0220727664702865,0.148326358
"2021-NEH1",7,0.0180716527147321,0.170732488
"2021-NEH1",8,0.0147958178364964,0.170732488
"2021-NEH1",9,0.0121137910796793,0.17626069
"2021-NEH1",10,0.00991793329329519,0.17626069
"2021-NEH2",1,0.06,0.136560532
"2021-NEH2",2,0.0491238451846789,0.159191584
"2021-NEH2",3,0.0402192027621384,0.1985411806
"2021-NEH2",4,0.0329286981656416,0.1759962784
"2021-NEH2",5,0.0269597378470333,0.1475990608
"2021-NEH2",6,0.0220727664702865,0.1475990608
"2021-NEH2",7,0.0180716527147321,0.1475990608
"2021-NEH2",8,0.0147958178364964,0.1135603138
"2021-NEH2",9,0.0121137910796793,0.1135603138
"2021-NEH2",10,0.00991793329329519,0.1135603138
"2021-NYH1",1,0.06,0.117874222
"2021-NYH1",2,0.0491238451846789,0.117874222
"2021-NYH1",3,0.0402192027621384,0.133849669
"2021-NYH1",4,0.0329286981656416,0.133849669
"2021-NYH1",5,0.0269597378470333,0.133849669
"2021-NYH1",6,0.0220727664702865,0.133849669
"2021-NYH1",7,0.0180716527147321,0.103964626
"2021-NYH1",8,0.0147958178364964,0.103964626
"2021-NYH1",9,0.0121137910796793,0.103964626
"2021-NYH1",10,0.00991793329329519,0.103964626
"2021-NYH2",1,0.06,0.118096978
"2021-NYH2",2,0.0491238451846789,0.118096978
"2021-NYH2",3,0.0402192027621384,0.135076081
"2021-NYH2",4,0.0329286981656416,0.104023108
"2021-NYH2",5,0.0269597378470333,0.104023108
"2021-NYH2",6,0.0220727664702865,0.104023108
"2021-NYH2",7,0.0180716527147321,0.103964626
"2021-NYH2",8,0.0147958178364964,0.103964626
"2021-NYH2",9,0.0121137910796793,0.103964626
"2021-NYH2",10,0.00991793329329519,0.103964626
"2021-NYH3",1,0.06,0.117874222
"2021-NYH3",2,0.0491238451846789,0.117874222
"2021-NYH3",3,0.0402192027621384,0.133849669
"2021-NYH3",4,0.0329286981656416,0.133849669
"2021-NYH3",5,0.0269597378470333,0.133849669
"2021-NYH3",6,0.0220727664702865,0.133849669
"2021-NYH3",7,0.0180716527147321,0.103964626
"2021-NYH3",8,0.0147958178364964,0.103964626
"2021-NYH3",9,0.0121137910796793,0.103964626
"2021-NYH3",10,0.00991793329329519,0.103964626
"2021-SCH1",1,0.06,0.05660409892
"2021-SCH1",2,0.0491238451846789,0.05660409892
"2021-SCH1",3,0.0402192027621384,0.05660409892
"2021-SCH1",4,0.0329286981656416,0.32407109272
"2021-SCH1",5,0.0269597378470333,0.32407109272
"2021-SCH1",6,0.0220727664702865,0.32407109272
"2021-SCH1",7,0.0180716527147321,0.32407109272
"2021-SCH1",8,0.0147958178364964,0.20897491318
"2021-SCH1",9,0.0121137910796793,0.20897491318
"2021-SCH1",10,0.00991793329329519,0.20897491318
"2021-SCH1L",1,0.06,0.05660409892
"2021-SCH1L",2,0.0491238451846789,0.05660409892
"2021-SCH1L",3,0.0402192027621384,0.05660409892
"2021-SCH1L",4,0.0329286981656416,0.32407109272
"2021-SCH1L",5,0.0269597378470333,0.32407109272
"2021-SCH1L",6,0.0220727664702865,0.32407109272
"2021-SCH1L",7,0.0180716527147321,0.32407109272
"2021-SCH1L",8,0.0147958178364964,0.20897491318
"2021-SCH1L",9,0.0121137910796793,0.20897491318
"2021-SCH1L",10,0.00991793329329519,0.20897491318
"2021-TXH1",1,0.06,0.30943273975
"2021-TXH1",2,0.0491238451846789,0.30943273975
"2021-TXH1",3,0.0402192027621384,0.3351425869
"2021-TXH1",4,0.0329286981656416,0.3351425869
"2021-TXH1",5,0.0269597378470333,0.3351425869
"2021-TXH1",6,0.0220727664702865,0.3351425869
"2021-TXH1",7,0.0180716527147321,0.1043999464
"2021-TXH1",8,0.0147958178364964,0.1043999464
"2021-TXH1",9,0.0121137910796793,0.1043999464
"2021-TXH1",10,0.00991793329329519,0.1043999464
"2021-TXH2",1,0.06,0.30943273975
"2021-TXH2",2,0.0491238451846789,0.30943273975
"2021-TXH2",3,0.0402192027621384,0.3351425869
"2021-TXH2",4,0.0329286981656416,0.3351425869
"2021-TXH2",5,0.0269597378470333,0.3351425869
"2021-TXH2",6,0.0220727664702865,0.3351425869
"2021-TXH2",7,0.0180716527147321,0.1043999464
"2021-TXH2",8,0.0147958178364964,0.1043999464
"2021-TXH2",9,0.0121137910796793,0.1043999464
"2021-TXH2",10,0.00991793329329519,0.1043999464
"2021-TXH3",1,0.06,0.30943273975
"2021-TXH3",2,0.0491238451846789,0.30943273975
"2021-TXH3",3,0.0402192027621384,0.3351425869
"2021-TXH3",4,0.0329286981656416,0.3351425869
"2021-TXH3",5,0.0269597378470333,0.3351425869
"2021-TXH3",6,0.0220727664702865,0.3351425869
"2021-TXH3",7,0.0180716527147321,0.1043999464
"2021-TXH3",8,0.0147958178364964,0.1043999464
"2021-TXH3",9,0.0121137910796793,0.1043999464
"2021-TXH3",10,0.00991793329329519,0.1043999464
"2021-WIH1",1,0.06,0.1399648
"2021-WIH1",2,0.0491238451846789,0.1399648
"2021-WIH1",3,0.0402192027621384,0.1399648
"2021-WIH1",4,0.0329286981656416,0.1399648
"2021-WIH1",5,0.0269597378470333,0.187360699
"2021-WIH1",6,0.0220727664702865,0.187360699
"2021-WIH1",7,0.0180716527147321,0.16033988605
"2021-WIH1",8,0.0147958178364964,0.16033988605
"2021-WIH1",9,0.0121137910796793,0.0094954765
"2021-WIH1",10,0.00991793329329519,0.0094954765
"2021-WIH2",1,0.06,0.13974193
"2021-WIH2",2,0.0491238451846789,0.13974193
"2021-WIH2",3,0.0402192027621384,0.13974193
"2021-WIH2",4,0.0329286981656416,0.18167683
"2021-WIH2",5,0.0269597378470333,0.18167683
"2021-WIH2",6,0.0220727664702865,0.138965077
"2021-WIH2",7,0.0180716527147321,0.138965077
"2021-WIH2",8,0.0147958178364964,0.138965077
"2021-WIH2",9,0.0121137910796793,0.0706158355
"2021-WIH2",10,0.00991793329329519,0.0706158355
